count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
930183,2008,3,Scotland,29,"City of Edinburgh",B6415,Minor,,,331010,673630,55.95072289,-3.10634737,,,Estimated,"Estimated using AADF from previous year on this link",97,168,9570,441,1081,129,29,6,16,4,3,187,11447
930183,2009,3,Scotland,29,"City of Edinburgh",B6415,Minor,,,331010,673630,55.95072289,-3.10634737,,,Counted,"Manual count",242,131,9228,345,1066,126,25,3,4,1,5,164,10934
930183,2010,3,Scotland,29,"City of Edinburgh",B6415,Minor,,,331010,673630,55.95072289,-3.10634737,,,Counted,"Manual count",96,104,8634,293,1018,171,24,2,5,2,1,205,10254
930183,2011,3,Scotland,29,"City of Edinburgh",B6415,Minor,,,331010,673630,55.95072289,-3.10634737,,,Counted,"Manual count",85,102,9391,253,1175,84,17,3,1,0,1,106,11027
930183,2012,3,Scotland,29,"City of Edinburgh",B6415,Minor,,,331010,673630,55.95072289,-3.10634737,,,Counted,"Manual count",192,125,9171,352,1141,69,13,2,5,1,0,91,10879
930183,2013,3,Scotland,29,"City of Edinburgh",B6415,Minor,,,331010,673630,55.95072289,-3.10634737,,,Counted,"Manual count",221,109,9298,329,1126,84,19,3,7,0,1,114,10976
930183,2014,3,Scotland,29,"City of Edinburgh",B6415,Minor,,,331010,673630,55.95072289,-3.10634737,,,Counted,"Manual count",128,55,9071,460,936,92,10,3,9,3,2,118,10639
930183,2015,3,Scotland,29,"City of Edinburgh",B6415,Minor,,,331010,673630,55.95072289,-3.10634737,,,Estimated,"Estimated using AADF from previous year on this link",122,47,9136,466,954,90,11,3,10,2,2,118,10720
930183,2016,3,Scotland,29,"City of Edinburgh",B6415,Minor,,,331010,673630,55.95072289,-3.10634737,,,Counted,"Manual count",149,60,8474,336,1248,71,12,6,2,1,1,94,10212
930183,2017,3,Scotland,29,"City of Edinburgh",B6415,Minor,,,331010,673630,55.95072289,-3.10634737,,,Estimated,"Estimated using AADF from previous year on this link",138,59,8434,329,1299,72,13,6,2,1,1,96,10216
930183,2018,3,Scotland,29,"City of Edinburgh",B6415,Minor,,,331010,673630,55.95072289,-3.10634737,,,Counted,"Manual count",193,119,8568,311,1318,52,15,7,2,0,0,76,10391
930183,2019,3,Scotland,29,"City of Edinburgh",B6415,Minor,,,331010,673630,55.95072289,-3.10634737,,,Counted,"Manual count",147,45,8364,385,1197,73,16,3,4,0,0,95,10087
931861,2003,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",65,71,7237,358,606,81,20,6,6,1,4,118,8390
931861,2004,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",118,57,7325,329,625,96,20,2,4,1,1,124,8460
931861,2005,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",74,80,7304,353,719,134,14,23,7,1,3,182,8638
931861,2006,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",57,55,7589,355,660,101,11,56,8,2,1,179,8838
931861,2007,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",87,96,7507,389,617,109,16,0,5,2,0,132,8741
931861,2008,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",118,98,6950,339,616,93,18,10,2,1,2,126,8129
931861,2009,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",128,68,7319,321,656,75,7,4,10,2,0,98,8462
931861,2010,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",139,54,6674,325,621,101,20,20,5,1,7,154,7828
931861,2011,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",164,32,6841,343,684,97,18,10,5,0,6,136,8036
931861,2012,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",141,36,6931,345,695,65,13,0,3,0,0,82,8089
931861,2013,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",105,50,7711,262,728,108,5,7,2,2,0,123,8874
931861,2014,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",142,82,7197,178,775,34,8,2,4,3,1,52,8284
931861,2015,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",106,64,7184,223,747,70,14,5,1,1,0,91,8309
931861,2016,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Estimated,"Estimated using AADF from previous year on this link",101,63,7202,225,785,74,12,9,1,1,0,97,8372
931861,2017,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",132,34,6048,175,727,61,14,4,2,2,2,86,7069
931861,2018,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",108,57,5789,167,691,41,6,0,0,0,0,47,6751
931861,2019,3,Scotland,29,"City of Edinburgh",U,Minor,,,316280,666670,55.88586307,-3.33999441,,,Counted,"Manual count",142,44,5968,247,977,69,20,17,20,2,1,128,7364
931862,2003,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Counted,"Manual count",14,6,2413,92,291,62,9,12,6,0,0,89,2891
931862,2004,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Counted,"Manual count",15,18,2673,88,358,54,20,0,3,0,2,79,3216
931862,2005,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Estimated,"Estimated using AADF from previous year on this link",12,13,2689,93,376,58,21,0,2,0,2,83,3254
931862,2006,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Estimated,"Estimated using AADF from previous year on this link",15,11,2711,82,360,56,19,0,2,0,2,79,3243
931862,2007,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Counted,"Manual count",12,12,3028,78,388,43,6,0,1,0,0,50,3556
931862,2008,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Counted,"Manual count",6,9,2837,83,436,58,5,2,1,0,0,66,3431
931862,2009,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Counted,"Manual count",45,33,3266,71,437,73,1,4,2,0,0,80,3887
931862,2010,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Counted,"Manual count",13,29,2871,78,379,65,7,4,6,0,0,82,3439
931862,2011,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Counted,"Manual count",15,13,3442,45,411,55,7,2,0,0,0,64,3975
931862,2012,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Counted,"Manual count",30,9,2941,87,442,21,6,0,0,0,0,27,3506
931862,2013,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Counted,"Manual count",16,17,2937,94,413,16,4,1,0,0,0,22,3483
931862,2014,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Counted,"Manual count",27,19,2758,63,446,21,6,0,1,1,2,31,3317
931862,2015,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Estimated,"Estimated using AADF from previous year on this link",26,17,2778,64,455,21,6,0,1,1,2,30,3344
931862,2016,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Estimated,"Estimated using AADF from previous year on this link",25,16,2785,64,479,22,6,0,1,1,2,31,3375
931862,2017,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Counted,"Manual count",47,26,3468,70,460,26,7,1,0,0,0,34,4059
931862,2018,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Counted,"Manual count",20,19,3344,67,496,20,4,2,0,0,0,26,3952
931862,2019,3,Scotland,29,"City of Edinburgh",U,Minor,,,328790,669490,55.91320931,-3.14079336,,,Counted,"Manual count",36,14,3022,116,294,12,0,0,0,0,0,12,3457
931863,2003,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",129,55,7337,163,956,175,16,9,5,0,0,205,8716
931863,2004,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",121,29,6809,204,936,138,13,1,8,0,2,162,8140
931863,2005,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",60,37,5980,219,902,151,13,6,5,2,2,179,7317
931863,2006,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",82,42,5801,164,794,107,8,5,3,0,1,124,6925
931863,2007,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",73,48,6202,214,837,116,18,7,8,0,1,150,7451
931863,2008,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",75,34,5593,173,734,124,12,2,5,0,1,144,6678
931863,2009,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",101,44,6548,171,716,120,13,1,1,2,0,137,7616
931863,2010,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",118,57,6087,161,684,86,10,4,4,1,0,105,7094
931863,2011,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",111,44,5731,195,740,79,10,18,6,0,2,115,6825
931863,2012,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",89,44,5278,212,871,51,4,4,0,0,0,59,6463
931863,2013,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",143,63,5559,229,855,67,1,3,1,2,0,73,6779
931863,2014,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",102,51,5155,180,760,44,2,2,6,0,2,55,6201
931863,2015,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",83,33,4201,231,611,29,4,2,1,1,0,37,5113
931863,2016,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",116,54,5471,202,908,42,9,10,1,1,0,63,6697
931863,2017,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Estimated,"Estimated using AADF from previous year on this link",117,54,5439,192,966,43,9,10,1,1,0,64,6715
931863,2018,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",174,58,6272,199,940,64,6,6,3,2,0,79,7548
931863,2019,3,Scotland,29,"City of Edinburgh",U,Minor,,,327530,675240,55.96467186,-3.16249360,,,Counted,"Manual count",144,24,5015,183,826,34,9,5,3,2,2,55,6103
931864,2003,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Counted,"Manual count",88,30,5887,16,500,59,4,1,0,0,0,64,6497
931864,2004,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Counted,"Manual count",47,9,5187,19,480,61,14,1,2,0,0,78,5773
931864,2005,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Counted,"Manual count",80,35,4763,12,431,56,4,0,4,0,0,64,5305
931864,2006,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Counted,"Manual count",68,32,4585,10,474,48,6,0,2,0,0,56,5157
931864,2007,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Counted,"Manual count",72,30,4085,10,441,35,6,0,4,0,0,45,4611
931864,2008,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Counted,"Manual count",74,17,2981,4,338,29,4,2,2,0,1,38,3378
931864,2009,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Counted,"Manual count",106,18,3586,3,311,30,4,2,0,0,0,36,3954
931864,2010,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Counted,"Manual count",97,17,4526,11,491,51,2,0,0,0,0,53,5098
931864,2011,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Counted,"Manual count",72,19,3402,8,328,25,6,0,1,0,0,32,3789
931864,2012,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Counted,"Manual count",67,30,3557,4,374,13,3,1,0,0,0,17,3982
931864,2013,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Counted,"Manual count",84,18,4354,4,443,12,1,1,0,0,0,14,4832
931864,2014,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Counted,"Manual count",98,27,5375,22,477,22,2,0,0,0,0,24,5925
931864,2015,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Estimated,"Estimated using AADF from previous year on this link",94,23,5414,22,487,21,3,0,0,0,0,24,5970
931864,2016,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Estimated,"Estimated using AADF from previous year on this link",90,22,5428,22,512,23,2,0,0,0,0,25,6009
931864,2017,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Counted,"Manual count",114,17,2952,3,330,18,0,0,0,0,0,18,3320
931864,2018,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Counted,"Manual count",148,12,3087,2,380,6,2,0,0,0,0,8,3489
931864,2019,3,Scotland,29,"City of Edinburgh",U,Minor,,,324810,676460,55.97521202,-3.20639475,,,Estimated,"Estimated using AADF from previous year on this link",171,11,3096,2,377,6,2,0,0,0,0,8,3494
931865,2003,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Counted,"Manual count",46,70,12899,572,999,171,23,26,17,9,3,249,14789
931865,2004,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Counted,"Manual count",24,39,13449,611,1090,185,14,5,12,16,1,233,15422
931865,2005,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Counted,"Manual count",55,86,13639,577,1244,156,31,55,6,7,3,258,15804
931865,2006,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Counted,"Manual count",0,41,13695,476,1186,207,26,18,14,15,3,283,15681
931865,2007,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Counted,"Manual count",37,115,13831,587,1189,195,33,44,13,9,3,297,16019
931865,2008,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Counted,"Manual count",33,69,12325,508,1121,116,25,9,28,13,2,193,14216
931865,2009,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Estimated,"Estimated using AADF from previous year on this link",32,75,12127,492,1092,108,25,9,24,10,2,178,13964
931865,2010,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Estimated,"Estimated using AADF from previous year on this link",34,67,11533,494,1110,114,25,8,26,9,2,184,13388
931865,2011,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Counted,"Manual count",60,37,13023,460,1074,135,32,9,7,7,2,192,14786
931865,2012,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Counted,"Manual count",30,65,13200,445,1083,120,12,19,0,1,1,153,14947
931865,2013,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Counted,"Manual count",46,35,11905,451,1045,112,14,6,0,4,0,136,13571
931865,2014,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Counted,"Manual count",90,120,13836,486,1456,67,21,6,8,7,5,114,16012
931865,2015,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Counted,"Manual count",46,78,11962,561,1178,64,9,5,18,5,7,107,13887
931865,2016,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Estimated,"Estimated using AADF from previous year on this link",44,76,11993,564,1239,67,8,8,19,6,8,115,13988
931865,2017,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Counted,"Manual count",92,54,11772,585,1248,73,11,6,2,6,0,98,13757
931865,2018,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Counted,"Manual count",64,84,13656,545,1451,47,15,4,2,5,3,76,15812
931865,2019,3,Scotland,29,"City of Edinburgh",C,Minor,,,323410,668910,55.90717195,-3.22667473,,,Counted,"Manual count",95,63,12489,601,1190,54,18,9,4,4,2,91,14435
931866,2003,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",84,59,8133,370,924,184,35,36,8,4,4,271,9757
931866,2004,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",60,79,8507,388,977,205,99,50,10,7,7,378,10329
931866,2005,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",32,64,8309,351,1203,205,45,126,14,6,9,405,10332
931866,2006,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",57,69,6763,450,848,130,29,11,12,2,2,186,8316
931866,2007,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",27,43,8888,576,826,139,29,42,10,1,3,224,10557
931866,2008,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",45,46,7249,467,991,199,34,24,7,4,8,276,9029
931866,2009,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",67,59,9080,453,1080,171,35,18,2,3,2,231,10903
931866,2010,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",39,40,8845,398,874,161,20,13,5,3,0,202,10359
931866,2011,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",101,59,8841,405,919,115,20,17,0,1,0,153,10377
931866,2012,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",103,87,9438,402,1154,42,18,10,1,4,0,76,11156
931866,2013,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",129,53,9550,419,1194,63,17,6,0,2,0,88,11304
931866,2014,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",106,42,9967,439,1187,61,7,13,1,0,1,83,11718
931866,2015,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",81,57,9567,424,1123,100,31,6,0,1,5,143,11314
931866,2016,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Estimated,"Estimated using AADF from previous year on this link",77,56,9591,427,1181,106,28,9,0,1,6,151,11405
931866,2017,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",87,52,10172,503,1293,102,30,35,3,1,1,171,12191
931866,2018,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",100,41,8579,467,1154,86,20,12,2,1,1,121,10363
931866,2019,3,Scotland,29,"City of Edinburgh",U,Minor,,,322420,676650,55.97653778,-3.24473605,,,Counted,"Manual count",126,74,9234,538,1122,74,25,16,0,5,7,127,11096
931867,2003,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Counted,"Manual count",102,58,5900,23,387,49,8,0,6,0,0,63,6431
931867,2004,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Counted,"Manual count",90,27,5400,11,441,50,2,4,2,0,0,58,5937
931867,2005,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Counted,"Manual count",67,39,5460,16,483,73,5,0,0,0,0,78,6076
931867,2006,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Counted,"Manual count",59,32,5284,22,438,45,4,0,6,0,0,55,5831
931867,2007,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Counted,"Manual count",57,60,5930,14,571,68,5,2,4,0,0,79,6654
931867,2008,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Counted,"Manual count",66,42,5512,6,541,56,4,0,0,0,0,60,6161
931867,2009,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Counted,"Manual count",58,23,5188,15,500,29,1,1,1,0,0,32,5758
931867,2010,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Counted,"Manual count",70,28,5140,7,460,36,7,0,1,0,0,44,5679
931867,2011,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Counted,"Manual count",71,19,5252,9,521,24,1,0,4,0,0,29,5830
931867,2012,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Counted,"Manual count",45,19,5563,10,574,53,2,4,0,0,0,59,6226
931867,2013,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Counted,"Manual count",57,12,5413,13,561,24,2,0,5,0,0,31,6030
931867,2014,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Counted,"Manual count",81,45,5239,18,575,24,3,0,1,0,0,28,5904
931867,2015,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Counted,"Manual count",100,19,5660,27,498,41,3,4,0,0,0,48,6252
931867,2016,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Estimated,"Estimated using AADF from previous year on this link",95,19,5675,27,524,44,3,6,0,0,0,52,6296
931867,2017,3,Scotland,29,"City of Edinburgh",U,Minor,,,325630,669950,55.91686258,-3.19146088,,,Estimated,"Estimated using AADF from previous year on this link",95,19,5642,26,557,45,3,6,0,0,0,53,6298
931867,2018,3,Scotland,29,"City of Edinburgh",U,Minor,,,325437,670002,55.91729979,-3.19456237,,,Counted,"Manual count",63,35,5381,7,669,39,3,1,1,0,0,44,6136
931867,2019,3,Scotland,29,"City of Edinburgh",U,Minor,,,325437,670002,55.91729979,-3.19456237,,,Counted,"Manual count",101,45,5330,27,755,10,11,0,0,0,0,21,6178
931906,2003,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Counted,"Manual count",37,69,8925,319,720,146,5,1,7,1,0,160,10193
931906,2004,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Counted,"Manual count",53,55,8508,367,789,144,10,2,8,2,0,166,9885
931906,2005,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Counted,"Manual count",26,78,9128,378,749,118,29,1,10,1,0,159,10492
931906,2006,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Counted,"Manual count",30,46,8932,296,850,113,19,3,8,0,0,143,10267
931906,2007,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Counted,"Manual count",36,81,9731,278,970,168,22,1,8,0,0,199,11259
931906,2008,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Counted,"Manual count",30,46,8051,270,889,91,12,3,0,0,0,106,9362
931906,2009,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Counted,"Manual count",41,67,8283,215,841,100,14,1,4,0,0,119,9525
931906,2010,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Counted,"Manual count",32,53,7378,181,799,88,14,4,4,2,0,112,8523
931906,2011,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Counted,"Manual count",44,43,8104,197,774,85,20,114,0,1,1,221,9339
931906,2012,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Counted,"Manual count",60,46,7913,206,937,68,20,2,5,2,1,96,9198
931906,2013,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Counted,"Manual count",30,24,8418,320,802,85,15,103,2,3,0,209,9774
931906,2014,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Counted,"Manual count",31,42,6457,193,591,67,14,49,2,0,2,134,7417
931906,2015,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Counted,"Manual count",35,48,8200,199,759,73,12,2,0,0,1,88,9294
931906,2016,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Estimated,"Estimated using AADF from previous year on this link",33,47,8220,200,798,77,11,3,0,0,1,93,9359
931906,2017,3,Scotland,29,"City of Edinburgh",U,Minor,,,320220,674410,55.95605635,-3.27931418,,,Estimated,"Estimated using AADF from previous year on this link",33,47,8174,191,850,79,11,3,0,0,1,95,9356
